sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds
C=CS(=O)(=O)NCC1=C(Cl)C(CC)=NN1C,Z4658007685,263.745,263.745,0.929,-1.61,1,3,63.99,5
CN1C=NC(=C1)S(=O)(=O)NC=2C=CC=C3C=C(C=CC23)S(=O)(=O)F,Z4661982952,369.394,369.394,3.036,-4.292,1,5,98.13,3
"COC=1C=CC(=NC1C=O)C2=CN(N=N2)[C@@H]3CCC[C@H]3O |&1:15,19,r|",Z4662090379,288.303,288.303,0.987,-1.21,1,6,90.13,4
O=C(CC=1C=CC(=CC1)S(=O)(=O)F)NCC=2C=CC=C(C2)NC(=O)C3CCC3,Z4751086374,404.457,404.457,2.813,-4.508,2,4,92.34,9
C=CC(=O)N(CC=1C=CSC1C)CC2(O)CCC3=CC=CC=C3C2,Z4765533344,341.469,341.469,3.449,-4.478,1,2,40.54,6
C=CC(=O)N(CC1=CC(=CS1)C(N)=O)C2CCC3=CC=CC=C3C2,Z4765533354,340.441,340.441,1.969,-4.54,1,2,63.4,6
C=CC(=O)N(CC1=NN(C)C(C)=C1Cl)C(C2CC2)C(F)(F)F,Z4874246664,335.753,335.753,1.837,-3.697,0,2,38.13,7
C=CC(=O)N(CC1=NN(C)C=C1C)C=2C=CC(Cl)=C(C)C2,Z4874247008,303.787,303.787,3.586,-3.744,0,2,38.13,4
C=CC(=O)N(CC=1C=CC(C#N)=C(C)C1)C=2C=CC=3CCNC(=O)C3C2,Z4874247011,345.395,345.395,2.966,-4.983,1,3,73.2,4
C=CC(=O)N(CC=1C=CC(C#N)=CC1Br)[C@H](C)C(F)F,Z4874583607,343.167,343.167,2.281,-4.674,0,2,44.1,6
C=CC(=O)N(CC1=CC=C2C(=C1)COC2(C)C)CC3(C#N)CC3,Z4874583701,310.391,310.391,1.963,-3.518,0,3,53.33,6
C=CC(=O)N(CC1=CC=C(CO)O1)C2C=3C=CC=CC3CCC2F,Z4874583768,329.366,329.366,2.223,-4.144,1,2,53.68,6
C=CC(=O)N(CC=1C=C(C)ON1)CC2(C)CC2(Cl)Cl,Z4874583836,303.184,303.184,1.107,-3.158,0,2,46.34,5
C=CC(=O)N1CCC(C1)C(=O)NC(C)C2=CSC(=N2)C3CC3,Z4898908360,319.424,319.424,0.805,-2.759,1,3,62.3,5
C=CC(=O)N1CCCC1C(=O)N2CCCC(C2)C=3N=CON3,Z4898963746,304.345,304.345,-0.211,-2.732,0,4,79.54,5
C=CC(=O)N1CC(CC(=O)NC2=NC(=CS2)CCC(=O)OC)C1,Z4898989384,337.396,337.396,-0.262,-2.557,1,4,88.6,8
C=CC(=O)N1CC(CC(=O)NC2=CC(=NN2C)C(=O)OC)C1,Z4898992310,306.318,306.318,-0.889,-2.172,1,4,93.53,6
C=CC(=O)N1CC(CC(=O)NC=2C=C(C(C)=CC2C)[N+]([O-])=O)C1,Z4898995498,317.34,317.34,0.928,-4.177,1,4,92.55,5
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC3=C(C2)C(=NN3C4CCCCO4)C(=O)OC,Z4899126687,462.499,462.499,2.403,-4.994,2,5,111.55,8
C=CC(=O)NC=1C=CC(=CC1)C(=O)NC(CCOCC=2C=CC=CC2)C(=O)OC,Z4899179061,396.437,396.437,1.847,-4.801,2,4,93.73,11
C=CC(=O)N1CC(C1)C(=O)N2CCN(CC=3C=CC=CC3)C(=O)C2(C)C,Z4899190352,355.432,355.432,3.799,-4.048,0,3,60.93,4
C=CC(=O)N1CC(C1)C(=O)NC=2C=CC=C(C2)OC=3N=CC(Br)=CN3,Z4899192650,403.23,403.23,2.182,-5.167,1,4,84.42,5
C=CC(=O)N1CC(C1)C(=O)NC2=NC(C)=C(CC3=CC=CC(Cl)=C3)S2,Z4899194831,375.874,375.874,4.102,-5.162,1,3,62.3,5
C=CC(=O)N1CC(C1)C(=O)N(CC=2C=CC=CC2C(F)(F)F)CC3CC3,Z4899199308,366.378,366.378,3.978,-4.849,0,2,40.62,7
C=CC(=O)N1CC(C1)C(=O)NC=2C=CC(F)=CC2C=3C=CC(Cl)=CC3,Z4899201250,358.794,358.794,3.626,-6.2,1,2,49.41,4
C=CC(=O)N1CC(C1)C(=O)NC2=C(C=NN2C)C=3C=CC(Br)=CC3,Z4899202469,389.247,389.247,1.891,-4.849,1,3,67.23,4
C=CC(=O)NC=1C=CC=CC1CC(=O)NC(C)C2=NN=NN2C,Z4899350728,314.343,314.343,-0.998,-1.722,2,5,101.8,8
C=CC(=O)NC=1C=CC=CC1CC(=O)NC2CCCN(C2=O)C=3C=CC(F)=CC3,Z4899381303,395.428,395.428,2.046,-5.171,2,3,78.51,8
C=CC(=O)N1CCCC=2C(=CC=CC21)C(=O)NCC3=CC=CN=C3N4C=CN=C4,Z4899431162,387.435,387.435,2.184,-4.752,1,4,80.12,5
C=CC(=O)N1CCCC=2C(=CC=CC21)C(=O)NC=3C=CC=C(C3)C4=NC(=CC(=O)N4)CC,Z4899441972,428.484,428.484,3.337,-6.755,2,4,90.87,5
C=CC(=O)N1CCCC=2C(=CC=CC21)C(=O)NC=3C=NN(C3)CC=4C=CC(F)=CC4,Z4899451433,404.438,404.438,4.067,-5.057,1,3,67.23,5
C=CC(=O)N1CCCC1C(=O)NC2=NC(C)=C(CC=3C=CC(C)=CC3)S2,Z4899496320,369.482,369.482,3.872,-5.312,1,3,62.3,5
C=CC(=O)N1CCCC1C(=O)NC2(CCCCC2)C=3C=CC=CC3C,Z4899511409,340.46,340.46,4.116,-5.253,1,2,49.41,4
C=CC(=O)NC=1C=CC(=CC1)CC(=O)N2CCCCC2C=3C=CC=CC3,Z4899516803,348.439,348.439,3.081,-4.645,1,2,49.41,7
C=CC(=O)NC=1C=CC(=CC1)CC(=O)NCCC2=NC(CC)=NO2,Z4899526783,328.367,328.367,-0.019,-2.522,2,4,97.12,10
C=CC(=O)NC=1C=CC(=CC1)CC(=O)N2CCC(C2)N3C=C(C(=O)OCC)C(=N3)C(F)(F)F,Z4899528202,464.439,464.439,2.156,-4.365,1,4,93.53,9
C=CC(=O)NC=1C=CC(=CC1)CC(=O)N(C)CC(=O)NCC=2C=CC=CC2,Z4899534853,365.427,365.427,1.644,-3.864,2,3,78.51,11
C=CC(=O)NC=1C=CC(=CC1)CC(=O)NC(C2=NN=C3CCCN23)C(C)C,Z4899556209,367.446,367.446,0.29,-3.139,2,4,88.91,9
C=CC(=O)NC=1C=CC(=CC1)CC(=O)NCCOCC=2C=CC=CC2,Z4899560387,338.401,338.401,2.087,-3.863,2,3,67.43,11
C=CC(=O)N1CC(CC(=O)N2CCC(CN3C=C(Br)C=N3)CC2)C1,Z4899570402,395.294,395.294,-0.306,-2.864,0,3,58.44,5
C=CC(=O)N1CC(CC(=O)N(C)C2=NC=3CCC(CC3S2)C=4C=CC=CC4)C1,Z4899576967,395.52,395.52,1.635,-4.999,0,3,53.51,5
C=CC(=O)N1CC(CC(=O)NC(C=2C=CC=CC2)C=3C=CC(Cl)=CC3)C1,Z4899581682,368.857,368.857,2.215,-5.269,1,2,49.41,6
C=CC(=O)N1CC(CC(=O)N(CC=2C=CC=C(Br)C2)C3CCSCC3)C1,Z4899584313,437.395,437.395,1.715,-5.248,0,2,40.62,6
C=CC(=O)N1CC(CC(=O)N(C)CC(=O)NCC2=CC=CO2)C1,Z4899592227,319.356,319.356,-0.954,-2.388,1,3,82.86,7
C=CC(=O)NC=1C=CC=C(C1)CC(=O)NC2=CC=C3OC(=CC3=C2)C(=O)OC,Z4899598838,378.379,378.379,2.854,-5.149,2,3,97.64,7
C=CC(=O)NC=1C=CC=C(C1)CC(=O)NC(CC2=CC=CC(Cl)=C2F)C(=O)OCC,Z4899617784,432.873,432.873,3.302,-5.403,2,3,84.5,10
C=CC(=O)NC=1C=CC=C(C1)CC(=O)N(CC2=CC=CO2)CC=3C=CC(O)=CC3,Z4899619434,390.433,390.433,2.87,-4.432,2,3,82.78,10
C=CC(=O)NC=1C=CC=C(C1)CC(=O)NC(C)C2(CCCC2)C=3C=CC=CC3,Z4899619747,376.492,376.492,3.922,-5.331,2,2,58.2,9
C=CC(=O)NCC1=CC=CC=C1CC(=O)NC2CCN(CC2)S(=O)(=O)N3CCOCC3,Z4899638971,450.554,450.554,-0.939,-3.107,2,6,108.05,6
C=CC(=O)NCC1=CC=CC=C1CC(=O)N2CCC3(CCOC3=O)CC2,Z4899649855,356.416,356.416,-0.924,-2.775,1,3,75.71,7
C=CC(=O)NCC=1C=CC=CC1CC(=O)N(CC=2C=CC=CC2)C(C)C3=CC=CS3,Z4899656670,418.553,418.553,4.035,-5.492,1,2,49.41,11
C=CC(=O)NC=1C=CC(=CC1)CCC(=O)N(CCOC)CC=2C=CC=3OCOC3C2,Z4899704652,410.464,410.464,2.811,-4.438,1,5,77.1,10
C=CC(=O)NC=1C=CC(=CC1)CCC(=O)NC2=CC=C(OC)C(=C2)OCC(=O)NC3CC3,Z4899712435,437.489,437.489,1.628,-4.8,3,5,105.76,11
C=CC(=O)NC=1C=CC(=CC1)CCC(=O)NCC=2N=C(OC2C)C=3C=CC(F)=CC3,Z4899715498,407.438,407.438,2.477,-5.222,2,3,84.23,10
C=CC(=O)NCC=1C=CC=CC1C(=O)N(C)[C@H](C)C=2C=CC=CC2,Z4899888708,322.402,322.402,2.147,-4.324,1,2,49.41,8
C=CC(=O)NCC1=CC=CC=C1C(=O)NCC(CO)CC2CCOCC2,Z4899890530,360.448,360.448,-0.025,-3.026,3,4,87.66,11
C=CC(=O)NCC=1C=CC=CC1C(=O)N2CCC3(CC2)OCCC=4C=CC=CC43,Z4899890897,390.476,390.476,1.095,-5.102,1,3,58.64,6
C=CC(=O)NCC=1C=CC=CC1C(=O)NC=2C=C(C)C=CC2O,Z4899894199,310.348,310.348,1.415,-4.316,3,3,78.43,7
C=CC(=O)NCC1=CC=CC=C1C(=O)N2C[C@@H](O)C[C@H]2C(=O)OC(C)(C)C,Z4899903002,374.432,374.432,0.685,-3.916,2,4,95.94,9
C=CC(=O)NCC=1C=CC=CC1C(=O)NCC2=CC(=NO2)C=3C=CC(Cl)=CC3,Z4899907686,395.839,395.839,2.353,-5.587,2,3,84.23,9
"C=CC(=O)N(C=1C=CC(=CC1)C(C)(C)C)[C@H](C(=O)NCCC=2C=CC=C(F)C2)C=3C=CC=NC3 |o1:15,r|",Z4912275806,459.556,459.556,5.411,-6.681,1,3,62.3,11
C#CCCNC(=O)C=1C=NN(C1)C2CCCN(C2)C(=O)C=C,Z4926583286,300.356,300.356,0.326,-2.282,1,3,67.23,7
CC(C)C=1C=CC(=CC1)CN(CC2CC3(CC(O)C3)C2)C(=O)CCl,Z4931892672,349.895,349.895,3.324,-4.315,1,2,40.54,6
O=C(CCl)N(CCC1CCCOC1)CC2=CC=C3OC=CC3=C2,Z4932416185,335.825,335.825,2.919,-4.005,0,2,42.68,6
COC(=O)C1=CC=C(CN(C[C@@H]2CCCO2)C(=O)CCl)N1C,Z4933498835,328.791,328.791,1.634,-1.853,0,3,60.77,8
CC1=CON=C1CN(CC2CCC(C)(C)CO2)C(=O)CCl,Z4933806801,314.808,314.808,2.156,-2.215,0,3,55.57,5
CN1C=CC(CCN(CC=2C=CC=CC2C3CC3)C(=O)CCl)=N1,Z4933825670,331.84,331.84,2.454,-3.683,0,2,38.13,8
CCN1C=C(CN(C(=O)CCl)C=2C=CC=C(Cl)C2)N=N1,Z4933844073,313.182,313.182,2.058,-2.978,0,3,51.02,5
CC(C)C1=CC(CN(CC2(C)CCCOC2)C(=O)CCl)=NO1,Z4933880627,328.835,328.835,1.525,-2.588,0,3,55.57,6
CCC1=CC(CN(CC2OCCC2(C)C)C(=O)CCl)=NO1,Z4933975084,314.808,314.808,2.306,-2.29,0,3,55.57,6
CN1C=C(C=N1)N(CC2=CC=CC(=C2)OCC(C)(C)C)C(=O)CCl,Z4935570294,349.855,349.855,3.378,-3.257,0,3,47.36,7
CN1N=CC(CN(CCN2C=CC=N2)C(=O)CCl)=C1C(F)(F)F,Z4935679746,349.74,349.74,1.379,-1.686,0,3,55.95,7
CC(C)(C)N1N=CC=C1CN(C(=O)CCl)C2CC3=CC=CC=C3C2,Z4935896508,345.867,345.867,2.913,-3.19,0,2,38.13,5
CN1C=CC(CN(CCC=2C=CC=CC2C#N)C(=O)CCl)=N1,Z4936853433,316.786,316.786,1.364,-2.551,0,3,61.92,7
C=CC(=O)N(CC1=CN(C)N=C1C(C)C)C[C@H](O)C=2C=CC(Cl)=CC2,Z4936997171,361.866,361.866,2.368,-3.656,1,3,58.36,8
"CC1=NSC=C1CN(C(=O)CCl)[C@H]2CCCC[C@H]2O |&1:12,17,r|",Z4937174938,302.821,302.821,1.905,-2.348,1,3,53.43,5
CC=1C=CC(=CC1)CN(C(=O)CCl)C=2C=C(C)C=C(C2)S(C)(=O)=O,Z4937348203,365.876,365.876,2.845,-4.835,0,3,54.45,6
"O=C(CCl)N(CC=1C=C(F)C=C(F)C1)C[C@@H]2C[C@H]3C[C@@H]2C[C@H]3O |&1:15,17,19,21,r|",Z4937391321,343.796,343.796,2.703,-4.197,1,2,40.54,5
"C[C@@H]1C[C@H](CCO1)N(CC=2C=CC(=CC2)C3CC3)C(=O)CCl |&1:1,3,r|",Z4937446266,321.842,321.842,2.673,-4.517,0,2,29.54,5
CC=1C(F)=CC=CC1CN(CCC2CCCOC2)C(=O)CCl,Z4937562721,327.822,327.822,2.951,-3.724,0,2,29.54,6
O=C(CCl)N(CC1=CC=CO1)C(CC(F)(F)F)C=2C=CC=CC2,Z4937569168,345.744,345.744,2.975,-4.56,0,1,33.45,7
CN1N=CC=C1CN(CC(C)(C)C=2C=CC=CC2F)C(=O)CCl,Z4937625983,337.82,337.82,2.732,-2.932,0,2,38.13,6
CC(F)(F)C=1C=CC=C(C1)CN(C[C@H]2COCCO2)C(=O)CCl,Z4937875989,347.785,347.785,2.295,-3.824,0,3,38.77,6
CC=1N=CSC1CN(C(=O)CCl)C=2C=NN(C2)CC3CCC3,Z4937956574,338.857,338.857,1.928,-3.189,0,3,51.02,6
CC(C)(O)C(C)(C)CN(CC1=CC(Cl)=CS1)C(=O)CCl,Z4938071804,338.294,338.294,3.483,-3.607,1,2,40.54,6
N#CC1(CN(CC2=CC=NN2C3CCC3)C(=O)CCl)CCCCC1,Z4938083125,348.871,348.871,2.648,-3.528,0,3,61.92,6
CC1(C)COCCC1N(CC2=CSC=C2Cl)C(=O)CCl,Z4938303192,336.278,336.278,2.65,-3.611,0,2,29.54,4
O=C(CCl)N(CC=1C=CC=C2OCCOC12)C3CCOCC3,Z4938326799,325.787,325.787,1.135,-3.399,0,4,48,4
CC=1SC=CC1CN(C(=O)CCl)[C@H]2C[C@H]3CC[C@@H](C2)[C@H]3O,Z4938344291,327.871,327.871,2.452,-3.661,1,2,40.54,4
CCN1N=CC(CN(C(=O)CCl)[C@@H](C)C2=CC=CO2)=N1,Z4938411141,296.753,296.753,1.079,-1.687,0,3,64.16,7
CCC(C1=CC=CS1)N(CC=2C=C(C)N(C)N2)C(=O)CCl,Z4938491849,325.858,325.858,2.345,-2.954,0,2,38.13,6
CC(C)(C#N)CN(CC=1C=C(Cl)C=C(F)C1)C(=O)CCl,Z4938639025,317.186,317.186,3.163,-4.016,0,2,44.1,5
CC=1C=CC(=CC1)CN(C(=O)CCl)[C@@H]2CCCOC2,Z4938889475,281.778,281.778,2.8,-3.355,0,2,29.54,4
CN1C=C(C=C1C#N)CN(C(=O)CCl)C2CCCC3(CCC3)C2,Z4939607508,333.856,333.856,3.118,-3.535,0,2,49.03,4
CC=1C=CC=C(CN(C[C@@H]2C[C@H](O)C2)C(=O)CCl)C1C,Z4939610395,295.805,295.805,1.922,-3.643,1,2,40.54,5
COC1(CN(CC=2C=CC(C)=CC2F)C(=O)CCl)CCOC1,Z4939707592,329.794,329.794,2.744,-3.655,0,3,38.77,6
"CO[C@@H]1CCCC[C@H]1N(CC2=CC=NN2C(C)C)C(=O)CCl |&1:2,7,r|",Z4939778411,327.85,327.85,2.443,-2.252,0,3,47.36,6
CC1=CC=CC(C)=C1CN(CCN2CCOC2=O)C(=O)CCl,Z4939851719,324.803,324.803,2.873,-3.934,0,2,49.85,6
CN1C=C(C=N1)CN(C(=O)CCl)C2=CC=CC=C2OCCF,Z4939869411,325.766,325.766,1.774,-2.792,0,3,47.36,7
"CN1C=CC(CN(C[C@@]23CCC[C@H]3OCC2)C(=O)CCl)=N1 |&1:8,12,r|",Z4939984461,311.807,311.807,1.1,-1.647,0,3,47.36,5
"CO[C@@H]1COC[C@H]1N(CC=2C=CC(F)=C(F)C2)C(=O)CCl |&1:2,6,r|",Z4940009887,319.732,319.732,2.789,-3.385,0,3,38.77,6
"COC=1C=C(C=CC1Cl)CN(C(=O)CCl)[C@@H]2COC[C@H]2OC |&1:15,19,r|",Z4940010171,348.221,348.221,3.115,-3.545,0,4,48,6
N#CC1(CN(CC=2C=CON2)C(=O)CCl)CCCC1,Z4940077454,281.738,281.738,1.04,-2.429,0,3,70.13,6
CN1C=C(Br)C(CN(C(=O)CCl)[C@H]2C[C@H](O)C2)=N1,Z4940226949,336.612,336.612,1.328,-1.919,1,3,58.36,5
O=C(CCl)N(CC=1C=CC=2OC(F)(F)OC2C1)[C@@H]3CCOC3,Z4940436313,333.715,333.715,3.423,-4.368,0,4,48,4
CC(C)(C)C1=CC=C(CN(C[C@@H]2COCCO2)C(=O)CCl)S1,Z4940623971,345.886,345.886,3.043,-3.588,0,3,38.77,6
CC1(C)CCOC1CN(CC2=CC=C3N=CC=NC3=C2)C(=O)CCl,Z4940980382,347.84,347.84,2.669,-2.46,0,4,55.32,5
CCC=1C=CC(=CC1)N(CC2=CN(N=N2)C(C)(C)C)C(=O)CCl,Z4941143009,334.844,334.844,3.081,-3.705,0,3,51.02,7
COC(C)CN(CC=1C=CC=CC1C2=CC=NN2C)C(=O)CCl,Z4941344343,335.829,335.829,2.31,-2.844,0,3,47.36,7
CC(=O)N1CCC(C1)N(CC=2C=C(C)OC2C)C(=O)CCl,Z4941483057,312.792,312.792,1.318,-2.471,0,2,53.76,6
CC(C)(C)C=1N=CC(=CN1)CN(C(=O)CCl)C2CC(C)(C)C2,Z4941498085,323.861,323.861,2.902,-2.873,0,3,46.09,5
CC1(CCN(CC=2SC=CC2Cl)C(=O)CCl)CC1(F)F,Z4941678526,342.233,342.233,3.387,-4.363,0,1,20.31,6
O=C(CCl)N(CC=1C=CC=C2OCOC12)C=3C=NN(C3)CCF,Z4941731239,339.75,339.75,1.82,-3.222,0,4,56.59,6
CC1=CC(CN(CC2CC(F)(F)CO2)C(=O)CCl)=NO1,Z4941836177,308.709,308.709,1.025,-2.378,0,3,55.57,5
CCN1N=CC=C1CN(C(=O)CCl)C=2C=CC(=CC2)N3C=CN=N3,Z4942174037,344.799,344.799,1.679,-2.35,0,4,68.84,6
CC1=C(OC=2C=CC=CC12)[C@H](C)N(CC=3C=CN(C)N3)C(=O)CCl,Z4942433647,345.824,345.824,2.68,-3.655,0,2,51.27,6
"O=C(CCl)N(CC1=CC=NN1CC2CC2)C[C@@H]3CCC[C@H](O)C3 |&1:16,20,r|",Z4942709749,339.861,339.861,1.23,-2.634,1,3,58.36,7
CCN1C=C(CN(CC2=CSC=C2Cl)C(=O)CCl)N=N1,Z4942721294,333.238,333.238,1.505,-2.385,0,3,51.02,7
C=CC(=O)N1CC=2C=CC=CC2CC1CNC(=O)C3CNC(=O)C=4C=CC=CC43,Z4942813085,389.448,389.448,1.715,-4.314,2,3,78.51,4
C=CC(=O)NCCCN(C)C(=O)C=1C=C(F)C=CC1OC(C)C,Z4942813554,322.375,322.375,2.118,-3.596,1,3,58.64,10
C=CC(=O)N[C@@H]1CCCN(C1)C(=O)C(C)=CC2=CC=C(F)C(F)=C2,Z4942813797,334.361,334.361,2.603,-4.507,1,2,49.41,6
C=CC(=O)N1CC(C1)C(C)NC(=O)C=2C=NN(CCC)C2C3CC3,Z4942813854,330.425,330.425,0.044,-3.266,1,3,67.23,9
C=CC(=O)N1CC(CC2=CC=CC=C21)NC(=O)C(C)(C)N3C=CC(=N3)C4CC4,Z4942814132,378.468,378.468,3.357,-4.563,1,3,67.23,7
COC=1C=CC=C(CN(C(=O)CCl)[C@@H]2C[C@H](C2)OC)C1OC,Z4942834577,327.803,327.803,2.703,-2.753,0,4,48,7
CO[C@H]1C[C@H](C1)N(CC2=CN(C)N=C2C(F)(F)F)C(=O)CCl,Z4943679595,339.741,339.741,2.205,-2.121,0,3,47.36,6
CCN1C=CC(CN(C(=O)CCl)C=2C=NN3CCCCC23)=N1,Z4944036433,321.806,321.806,1.09,-1.688,0,3,55.95,6
CCN1C=C(CN(CC2=CC=C3CCCC3=C2C)C(=O)CCl)N=N1,Z4944129162,346.855,346.855,2.566,-3.934,0,3,51.02,6
O=C(CCl)N(CCOC1CC1)CC2=CC=3C=C(F)C=CC3O2,Z4944239788,325.763,325.763,3.235,-3.996,0,2,42.68,7
O=CC=1C(=CC=CC1B(O)O)OCC(=O)N(CC=2C=CC(=CC2)C(F)(F)F)C3CC3,Z4949493405,421.176,421.176,3.594,-3.877,2,5,87.07,9
C=CC(=O)N1CC(F)(F)C[C@H]1CNC(=O)C=2C(C)=NC3=CC=NN3C2C,Z4951708419,363.363,363.363,1.247,-3.777,1,4,79.6,4
O=CC=1N=CC(Br)=CC1OCC=2C=CC(Cl)=C(Br)C2,Z4954569121,405.468,405.468,5.027,-5.001,0,3,39.19,4
O=CC1=NN(N=C1Br)C2CCCCO2,Z4996258466,260.088,260.088,1.493,-1.714,0,4,57.01,2
COC=1C=CC2=C(C1)C(C=O)=CN2CC(=O)OC(C)(C)C,Z5001691474,289.327,289.327,3.297,-2.451,0,3,57.53,6
Cl.Cl.Cl.CC(C1=CN(N=N1)C2=CC=CC(=C2)S(=O)(=O)F)N3CCNCC3,Z7773674819,448.772,339.39,2.33,-2.651,1,6,80.12,4
O=CC=1N=CC(Br)=CC1OCC=2C=C(Cl)C=3C=CC=CC3C2,Z5084954202,376.631,376.631,5.478,-5.845,0,3,39.19,4
CN(C)C(=O)C1=NC(C=2C=CC=C(C2)OS(=O)(=O)F)=C3C=CC=CN13,Z5102009155,363.365,363.365,0.737,-3.754,0,4,80.98,5
CC1=NC(=NO1)C2(CCCCCC2)NC(=O)COC=3C=CC=C(B(O)O)C3C=O,Z5107363498,401.222,401.222,2.075,-2.733,3,7,134.78,7
CCS(=O)(=O)CCCCCOC=1C=CC=C(B(O)O)C1C=O,Z5107363680,328.191,328.191,1.156,-1.776,2,6,100.9,10
CC(C)N1CCCC(OC=2C=CC=C(B(O)O)C2C=O)C1=O,Z5107363683,305.135,305.135,2.019,-1.889,2,5,87.07,5
CC=1OC(=NC1COC=2C=CC=C(B(O)O)C2C=O)C=3C=CSC3,Z5107363837,343.164,343.164,2.911,-2.864,2,5,92.79,6
CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)COC4=CC=CC(B(O)O)=C4C=O,Z5107364595,424.219,424.219,0.657,-2.648,2,9,133.91,6
O=CC=1C(=CC=CC1B(O)O)OCC(=O)NCC=2C=CC=CC2COC=3C=CC=CC3,Z5107364598,419.236,419.236,3.511,-3.977,3,6,105.09,10
CCCOC=1C=CC(=CC1OCCC)C(C)NC(=O)COC=2C=CC=C(B(O)O)C2C=O,Z5107364603,443.299,443.299,3.957,-3.912,3,7,114.32,13
CC(OC=1C=CC=C(B(O)O)C1C=O)C(=O)N(CC=2C=CC=CC2)CC=3C=CC=CC3,Z5107364692,417.263,417.263,4.072,-4.418,2,5,87.07,9
CN(CC=1C=C(Cl)C=C(Cl)C1)C(=O)COC2=CC=CC(B(O)O)=C2C=O,Z5108695793,396.029,396.029,3.553,-3.78,2,5,87.07,7
O=CC=1C(=CC=CC1B(O)O)OCC(=O)NC=2C=CC(=CC2)SC=3C=CC(Br)=CC3,Z5108696270,486.145,486.145,5.105,-5.852,3,5,95.86,8
O=CC=1C(=CC=CC1B(O)O)OCC(=O)N2CCCC2C3=CC=C4OCCCOC4=C3,Z5108696292,425.24,425.24,2.419,-3.516,2,7,105.53,6
O=CC=1C(=CC=CC1B(O)O)OCC(=O)N2CCN(CC2)C=3C=CC=C(Cl)C3,Z5108696356,402.637,402.637,3.419,-3.563,2,6,90.31,7
CC1=CC(C)=C(C=O)C=C1C(=O)NCC=2C=CC=3NC=NC3C2,Z5185631881,307.347,307.347,2.821,-4.853,2,3,74.85,4
N#CC1=CC=C(NC(=O)C=2C=C(C=O)N3CCCCC23)C4=CC(O)=CC=C14,Z5185631911,359.379,359.379,3.21,-4.496,2,4,95.12,3
COC(=O)C[C@@H](CC=1C=CC=CC1F)NC(=O)CCl,Z5187555934,287.715,287.715,2.125,-2.755,1,2,55.4,7
O=CC=1N=CC(Br)=CC1OCC=2C=C(Cl)C=C3C=NC=CC23,Z5192779138,377.62,377.62,4.044,-4.672,0,4,52.08,4
COC=1C=C(B(O)O)C(C=O)=CC1OCC=2C=C(Br)C=CC2F,Z5250151317,382.974,382.974,3.677,-3.524,2,5,75.99,6
CCN1C(COC=2C(=CC=C(B(O)O)C2C=O)OC)=NC3=CC(F)=CC=C31,Z5250185912,372.156,372.156,2.808,-2.34,2,6,93.81,7
COC=1C=C(C=O)C(=CC1OCC2=CSC(=N2)C=3C(Cl)=CC=CC3Cl)B(O)O,Z5250207191,438.09,438.09,4.048,-4.88,2,6,88.88,7
O=CC=1C=C(C=CC1B(O)O)C(=O)NCC=2C=CC(=CC2)OC3CCCC3,Z5394595035,367.204,367.204,3.584,-3.459,3,5,95.86,8
CC(NC(=O)C=1C=CC(B(O)O)=C(C=O)C1)C=2C=NC=C(F)C2,Z5609641158,316.093,316.093,1.232,-1.844,3,5,99.52,5
CC(C)N1N=CC=2CCC(CC21)NC(=O)C=3C=CC(B(O)O)=C(C=O)C3,Z5609641159,355.197,355.197,1.259,-1.803,3,5,104.45,5
O=CC=1C=C(C=CC1B(O)O)C(=O)N(CCC(F)(F)F)C2CCC2,Z5609641166,343.107,343.107,1.479,-2.986,2,4,77.84,7
O=CC=1C=C(C=CC1B(O)O)C(=O)NC2(CC2)C=3C=CC(F)=CN3,Z5609641168,328.103,328.103,1.267,-2.295,3,5,99.52,5
O=CC=1C=C(C=CC1B(O)O)C(=O)N2CCC(CN3C=CC=CC3=O)CC2,Z5609641175,368.192,368.192,0.197,-1.955,2,5,98.15,5
COC(=O)C(CC=1C=CC=C(C1)OC=2C=CC=CC2)NC(=O)C3=CC=C(B(O)O)C(C=O)=C3,Z5609641176,447.246,447.246,4.053,-4.587,3,5,122.16,11
CCCC(CC(=O)OC)NC(=O)C=1C=CC(B(O)O)=C(C=O)C1,Z5609641179,321.134,321.134,1.928,-2.172,3,5,112.93,9
COC=1C=CC=C(C1)C(NC(=O)C=2C=CC(B(O)O)=C(C=O)C2)C=3C=CC=CC3Cl,Z5609641180,423.654,423.654,4.173,-4.745,3,5,95.86,8
CCC=1C=CC(CC)=C(C1)NC(=O)C=2C=CC(B(O)O)=C(C=O)C2,Z5609641182,325.167,325.167,3.2,-4.305,3,4,86.63,6
COC1=CC(CCNC(C)=O)=C(C=C1NC(=O)C=2C=CC(B(O)O)=C(C=O)C2)OC,Z5609641184,414.218,414.218,0.264,-2.389,4,7,134.19,11
COC=1C=C(Cl)C=CC1C(NC(=O)C=2C=CC(B(O)O)=C(C=O)C2)C=3C=CC(Cl)=CC3,Z5609641192,458.099,458.099,5.026,-5.386,3,5,95.86,8
CC(NC(=O)C=1C=CC(B(O)O)=C(C=O)C1)C2=CSC(=N2)C3CC3,Z5609641207,344.195,344.195,1.789,-2.329,3,5,99.52,6
