stereo_smiles,HOMO_eV,LUMO_eV,gap_eV,cov_crbn_label,electrophilicity_index_eV
O=C1CC[C@H](N2Cc3ccc(CNC(=O)C4[C@@H]5CCCC[C@@H]45)cc3C2=O)C(=O)N1,-10.00040679,-7.960687741,2.039719045,0,39.53987162378019
O=C1CC[C@@H](NC(=O)c2cnc3ccccc3n2)C(=O)N1,-10.14226265,-8.82015995,1.322102696,0,67.9927270303726
O=C1CC[C@@H](N2Cc3ccc(CNC(=O)C4[C@@H]5CCCC[C@@H]45)cc3C2=O)C(=O)N1,-9.986031863,-7.96577755,2.020254313,0,39.879566043608705
O=C1CC[C@H](N2Cc3ccc(NC(=O)C[C@@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-10.63051624,-7.876504757,2.754011483,0,31.091902511813068
O=C1CC[C@@H](N2Cc3ccc(NC(=O)C[C@@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-10.61019442,-7.876118904,2.734075515,0,31.248568157516676
O=C1CC[C@H](N2Cc3ccc(NC(=O)C[C@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-10.62021286,-7.881065185,2.739147678,0,31.241222593402554
O=C1CC[C@@H](N2Cc3ccc(NC(=O)C[C@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-10.61967425,-7.888237124,2.731437125,0,31.35188252116901
Cc1cc(NC(=O)[C@H](C)n2cc3c(n2)CCCC3)cc(N2CCC(=O)NC2=O)c1,-10.32283758,-7.178902899,3.143934685,0,24.35729034509722
Cc1cc(NC(=O)[C@@H](C)n2cc3c(n2)CCCC3)cc(N2CCC(=O)NC2=O)c1,-10.3218474,-7.171954746,3.149892659,0,24.289170033221932
Cc1nc2n(c1C(=O)Nc1ccc(N[C@@H]3CCC(=O)NC3=O)cc1)C[C@H](C)CC2,-9.715052624,-7.908820832,1.806231792,0,42.99017946766122
Cc1nc2n(c1C(=O)Nc1ccc(N[C@H]3CCC(=O)NC3=O)cc1)C[C@H](C)CC2,-9.716464503,-7.90919516,1.807269342,0,42.974208566514996
Cc1nc2n(c1C(=O)Nc1ccc(N[C@@H]3CCC(=O)NC3=O)cc1)C[C@@H](C)CC2,-9.715170607,-7.908238224,1.806932383,0,42.97124531977697
CN(c1ccn2ncc(C#N)c2n1)[C@@H]1CCC(=O)NC1=O,-10.57079405,-8.030398589,2.540395466,0,34.05024652893824
Cc1nc2n(c1C(=O)Nc1ccc(N[C@H]3CCC(=O)NC3=O)cc1)C[C@@H](C)CC2,-9.713714234,-7.908278033,1.805436201,0,42.99994251890596
C[C@@H]1CCCn2c(CC(=O)Nc3ccc(N[C@@H]4CCC(=O)NC4=O)cc3)cnc21,-10.12025488,-7.592264193,2.52799069,0,31.025958002182033
C[C@H]1CCCn2c(CC(=O)Nc3ccc(N[C@@H]4CCC(=O)NC4=O)cc3)cnc21,-9.853907041,-7.606142835,2.247764206,0,33.906285728131174
C[C@@H]1CCCn2c(CC(=O)Nc3ccc(N[C@H]4CCC(=O)NC4=O)cc3)cnc21,-10.09461535,-7.566172865,2.52844249,0,30.839483358694352
C[C@H]1CCCn2c(CC(=O)Nc3ccc(N[C@H]4CCC(=O)NC4=O)cc3)cnc21,-10.11459061,-7.581132587,2.53345802,0,30.900316582396332
CN1Cc2c(NC(=O)N3CC[C@H](Oc4cccnc4N(C)C)C3)cccc2C1=O,-9.849868976,-7.974631192,1.875237784,0,42.35633594707795
CN1Cc2c(NC(=O)N3CC[C@@H](Oc4cccnc4N(C)C)C3)cccc2C1=O,-9.850114588,-7.976410938,1.87370365,0,42.40065022143839
C[C@H](C(=O)Nc1ccc(N[C@@H]2CCC(=O)NC2=O)cc1)n1cc2c(n1)CCCC2,-9.850004387,-7.975261085,1.874743302,0,42.371146066811676
C[C@@H](C(=O)Nc1ccc(N[C@@H]2CCC(=O)NC2=O)cc1)n1cc2c(n1)CCCC2,-9.846789249,-7.970451761,1.876337488,0,42.29703867756782
C[C@H](C(=O)Nc1ccc(N[C@H]2CCC(=O)NC2=O)cc1)n1cc2c(n1)CCCC2,-10.12019317,-7.051176339,3.069016833,0,24.018761288968708
CN(c1ccn2ncc(C#N)c2n1)[C@H]1CCC(=O)NC1=O,-10.69551354,-8.092802612,2.602710931,0,33.90703320363318
C[C@@H](C(=O)Nc1ccc(N[C@H]2CCC(=O)NC2=O)cc1)n1cc2c(n1)CCCC2,-10.12715544,-7.054417032,3.072738406,0,24.018187818571835
Cc1nc([C@@H]2CCCNC2)[nH]c1C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-9.694456762,-7.923272941,1.771183821,0,43.81030305944292
Cc1nc([C@H]2CCCNC2)[nH]c1C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-9.694577824,-7.92338815,1.771189674,0,43.81133336782058
Cc1nc([C@@H]2CCCNC2)[nH]c1C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-9.694668503,-7.923797836,1.770870666,0,43.82171466530974
Cc1nc([C@H]2CCCNC2)[nH]c1C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-9.694481382,-7.923934174,1.770547208,0,43.82946770655984
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-9.886425786,-8.030293741,1.856132045,1,43.23626105614472
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-9.816035586,-7.996076207,1.81995938,1,43.58219886840684
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-9.764150633,-7.997486374,1.766664259,1,44.64285553427727
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-9.848232988,-8.022041651,1.826191336,1,43.71758716870928
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-9.833118137,-8.006877554,1.826240583,1,43.56838978631143
CN(c1ccnc2c(C#N)cnn12)[C@@H]1CCC(=O)NC1=O,-10.56348371,-7.94198975,2.621493963,0,32.65814768336016
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-9.855787097,-8.059578206,1.796208891,1,44.671908087656874
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-9.890037637,-7.995225984,1.894811654,1,42.20507274659527
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-9.946165152,-8.023499664,1.922665488,1,41.98713395735902
O=C1CC[C@H](NC(=O)c2cc(C3CC3)nc3c2cnn3C2CCCCC2)C(=O)N1,-9.844005693,-7.984971501,1.859034192,0,42.74698512163946
O=C1CC[C@@H](NC(=O)c2cc(C3CC3)nc3c2cnn3C2CCCCC2)C(=O)N1,-9.844716809,-7.992740721,1.851976087,0,42.95072886847616
Cn1nc([C@@H]2CCC(=O)NC2=O)c2ccc(NC(=O)NCC3=CCCCC3)cc21,-9.84703841,-7.977322996,1.869715413,0,42.480777732630045
Cn1nc([C@H]2CCC(=O)NC2=O)c2ccc(NC(=O)NCC3=CCCCC3)cc21,-9.848416616,-7.983953024,1.864463592,0,42.63872573618935
CCc1cn2c(n1)CC[C@H](C(=O)Nc1ccc(N[C@@H]3CCC(=O)NC3=O)cc1)C2,-10.3019426,-8.003013452,2.298929151,0,36.43777102916595
CCc1cn2c(n1)CC[C@@H](C(=O)Nc1ccc(N[C@@H]3CCC(=O)NC3=O)cc1)C2,-10.29019381,-8.032841406,2.257352401,0,37.18223386145283
CCc1cn2c(n1)CC[C@H](C(=O)Nc1ccc(N[C@H]3CCC(=O)NC3=O)cc1)C2,-9.988113379,-7.437952393,2.550160985,0,29.769470444830564
CN(c1ccnc2c(C#N)cnn12)[C@H]1CCC(=O)NC1=O,-10.69219179,-8.080134044,2.61205775,0,33.728218414951186
CCc1cn2c(n1)CC[C@@H](C(=O)Nc1ccc(N[C@H]3CCC(=O)NC3=O)cc1)C2,-9.991157758,-7.438248601,2.552909157,0,29.748826470595553
CC(C)Nc1nc(Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)nc(NC2CC2)n1,-9.918093286,-7.549104157,2.368989128,0,32.1975925202247
CC(C)Nc1nc(Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)nc(NC2CC2)n1,-9.900416616,-7.5454657,2.354950916,0,32.31052584958861
O=C1CC[C@H](N2Cc3cc(-c4cnn5ccc(Cl)nc45)ccc3C2=O)C(=O)N1,-10.61436598,-8.161437981,2.452927994,0,35.92959263828917
O=C1CC[C@@H](N2Cc3cc(-c4cnn5ccc(Cl)nc45)ccc3C2=O)C(=O)N1,-10.63472413,-8.240481943,2.394242187,0,37.20106159609409
O=C1CC[C@H](N2Cc3cc(-c4ccn5ncc(Cl)c5n4)ccc3C2=O)C(=O)N1,-10.64296783,-8.237765549,2.405202285,0,37.0532340618582
O=C1CC[C@@H](N2Cc3cc(-c4ccn5ncc(Cl)c5n4)ccc3C2=O)C(=O)N1,-10.61487227,-8.16163965,2.453232623,0,35.92784032958602
O=C1CC[C@H](c2ccc(NC(=O)Cc3cc4cc(Cl)ccc4[nH]3)cc2)C(=O)N1,-10.21786361,-7.724381067,2.493482544,0,32.27655882572472
O=C1CC[C@@H](c2ccc(NC(=O)Cc3cc4cc(Cl)ccc4[nH]3)cc2)C(=O)N1,-10.18562839,-7.730659108,2.454969281,0,32.68812365548609
O=C1CC[C@H](NC(=O)c2cc(Br)c3c(c2)C(=O)NCCO3)C(=O)N1,-11.08506098,-8.026488717,3.058572264,0,29.854724712571056
CN(c1ncnn2c(C#N)ccc12)[C@@H]1CCC(=O)NC1=O,-10.67488893,-8.069089955,2.605798975,0,33.70719957794575
O=C1CC[C@@H](NC(=O)c2cc(Br)c3c(c2)C(=O)NCCO3)C(=O)N1,-11.08606097,-8.024725705,3.061335265,0,29.825397720474566
COc1cn(-c2cccc(C(F)(F)F)c2)nc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.85221167,-7.982648989,2.869562684,0,30.906449441055837
COc1cn(-c2cccc(C(F)(F)F)c2)nc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.84786546,-7.998424955,2.849440504,0,31.162491540700795
O=C1CC[C@H](N2C(=O)c3ccc(NC(=O)c4ncccc4F)cc3C2=O)C(=O)N1,-11.15470084,-8.719035663,2.435665178,0,40.53978828434385
O=C1CC[C@@H](N2C(=O)c3ccc(NC(=O)c4ncccc4F)cc3C2=O)C(=O)N1,-11.15464134,-8.718994786,2.435646553,0,40.53968877197884
O=C1CC[C@H](NC(=O)c2ccc(F)c(S(=O)(=O)Cc3ncon3)c2)C(=O)N1,-11.46748197,-8.192070335,3.275411635,0,29.49995602865888
O=C1CC[C@@H](NC(=O)c2ccc(F)c(S(=O)(=O)Cc3ncon3)c2)C(=O)N1,-11.45702893,-8.312164144,3.144864786,0,31.068187457288158
O=C1CC[C@H](N2C(=O)c3ccc(OCc4nc(C5CC5)no4)cc3C2=O)C(=O)N1,-10.76063561,-7.952104901,2.80853071,0,31.169915303509406
O=C1CC[C@@H](N2C(=O)c3ccc(OCc4nc(C5CC5)no4)cc3C2=O)C(=O)N1,-10.75998839,-7.948699985,2.811288408,0,31.125854938685126
Cc1oc2[nH]c(=O)n(-c3ccccc3)c(=O)c2c1C(=O)N[C@@H]1CCC(=O)NC1=O,-11.41665848,-8.73225155,2.684406933,0,37.80896353736942
O=C1CC[C@H](Nc2ccc(F)cc2)C(=O)N1,-10.18784156,-8.063170347,2.124671217,0,39.194233084658926
CN(c1ncnn2c(C#N)ccc12)[C@H]1CCC(=O)NC1=O,-10.68209561,-8.073076765,2.609018844,0,33.70582121559824
Cc1oc2[nH]c(=O)n(-c3ccccc3)c(=O)c2c1C(=O)N[C@H]1CCC(=O)NC1=O,-11.4190553,-8.733094535,2.68596077,0,37.79924371087245
O=C1CC[C@H](NC(=O)c2ncoc2CNC(=O)c2cnn3ccccc23)C(=O)N1,-10.52008889,-7.814551546,2.705537348,0,31.062132644916485
O=C1CC[C@@H](NC(=O)c2ncoc2CNC(=O)c2cnn3ccccc23)C(=O)N1,-10.48211041,-8.285085989,2.197024419,0,40.077804510583206
O=C1CC[C@H](NC(=O)c2conc2CNC(=O)c2n[nH]c3ccccc23)C(=O)N1,-10.16539511,-8.059682767,2.105712338,0,39.43480997245252
O=C1CC[C@@H](NC(=O)c2conc2CNC(=O)c2n[nH]c3ccccc23)C(=O)N1,-10.40060801,-8.009858471,2.390749541,0,35.44341118081434
O=C1CC[C@H](NC(=O)c2conc2CNC(=O)c2cc3ccncc3[nH]2)C(=O)N1,-10.50594572,-7.963096104,2.542849619,0,33.53575289587949
O=C1CC[C@@H](NC(=O)c2conc2CNC(=O)c2cc3ccncc3[nH]2)C(=O)N1,-10.74924877,-7.917598709,2.831650061,0,30.76397041458512
O=C1CC[C@H](NC(=O)c2coc(CNC(=O)c3nccc4cc[nH]c34)n2)C(=O)N1,-10.63909091,-7.774945716,2.864145193,0,29.596679114974382
O=C1CC[C@@H](NC(=O)c2coc(CNC(=O)c3nccc4cc[nH]c34)n2)C(=O)N1,-10.30046614,-8.122487022,2.177979114,0,38.9587302545232
O=C1CC[C@H](NC(=O)c2occc2COc2cccc(-c3nn[nH]n3)c2)C(=O)N1,-10.2686622,-7.908658852,2.360003344,0,35.00153945411977
Cc1cc(N[C@@H]2CCC(=O)NC2=O)n2ncc(C#N)c2n1,-10.69087533,-8.336762491,2.354112844,0,38.44877296025976
O=C1CC[C@@H](NC(=O)c2occc2COc2cccc(-c3nn[nH]n3)c2)C(=O)N1,-10.2594694,-7.897874815,2.361594585,0,34.90111628770461
O=C1CC[C@H](NC(=O)c2cc(CNC(=O)c3c[nH]c4cnccc34)on2)C(=O)N1,-10.21465744,-8.068907979,2.145749459,0,38.94778617195175
O=C1CC[C@@H](NC(=O)c2cc(CNC(=O)c3c[nH]c4cnccc34)on2)C(=O)N1,-10.25346404,-8.048931608,2.204532436,0,37.98738464739121
Cc1ncc(C(=O)NCc2cc(C(=O)N[C@@H]3CCC(=O)NC3=O)on2)cc1C#N,-10.80243043,-8.549402119,2.253028313,0,41.55445149576066
Cc1ncc(C(=O)NCc2cc(C(=O)N[C@H]3CCC(=O)NC3=O)on2)cc1C#N,-10.82024483,-8.527555376,2.292689453,0,40.81858669536237
O=C1CC(c2cccc(NC(=O)[C@@H]3[C@@H](C(F)(F)F)[C@@H]4CC[C@@H]3O4)c2)CC(=O)N1,-10.71777623,-7.509451674,3.20832456,0,25.888265888563673
O=C1CC(c2cccc(NC(=O)[C@@H]3[C@@H](C(F)(F)F)[C@@H]4CC[C@H]3O4)c2)CC(=O)N1,-11.0452838,-7.69790214,3.347381657,0,26.237448786782732
O=C1CC(c2cccc(NC(=O)[C@H]3[C@@H](C(F)(F)F)[C@H]4CC[C@@H]3O4)c2)CC(=O)N1,-10.8819089,-7.617658927,3.264249972,0,26.210769144625843
Cc1cc(N[C@H]2CCC(=O)NC2=O)n2ncc(C#N)c2n1,-10.69084216,-8.337250023,2.353592141,0,38.45911594212211
O=C1CC(c2cccc(NC(=O)[C@@H]3[C@@H](C(F)(F)F)[C@H]4CC[C@@H]3O4)c2)CC(=O)N1,-10.86592326,-7.593134818,3.272788443,0,26.028020987406144
O=C1CC(c2cccc(NC(=O)[C@H]3[C@H](C(F)(F)F)[C@@H]4CC[C@H]3O4)c2)CC(=O)N1,-10.86384897,-7.593071494,3.27077748,0,26.03799212094535
O=C1CC(c2cccc(NC(=O)[C@@H]3[C@H](C(F)(F)F)[C@@H]4CC[C@H]3O4)c2)CC(=O)N1,-10.89281661,-7.596748154,3.296068456,0,25.92968029379351
O=C1CC(c2cccc(NC(=O)[C@H]3[C@H](C(F)(F)F)[C@H]4CC[C@@H]3O4)c2)CC(=O)N1,-11.04295509,-7.690701124,3.35225397,0,26.172679507956612
O=C1CC(c2cccc(NC(=O)[C@@H]3[C@H](C(F)(F)F)[C@H]4CC[C@@H]3O4)c2)CC(=O)N1,-10.72123628,-7.510762363,3.210473919,0,25.884478655248802
COCc1nsc(C(=O)N[C@@H]2CCC(=O)NC2=O)n1,-11.27755705,-8.742368618,2.535188434,0,39.523435258012576
COc1cc(F)c2c(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)n[nH]c2c1,-10.37708954,-7.909719934,2.467369602,0,33.882986203942885
COc1cc(F)c2c(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)n[nH]c2c1,-10.34695341,-7.898535107,2.448418304,0,33.99111282170626
O=C1CC[C@H](N2Cc3cc(NC4=NO[C@@H]5C=C(F)C=C[C@H]45)ccc3C2=O)C(=O)N1,-10.39737676,-7.859279828,2.538096935,0,32.83025809376384
O=C1CC[C@@H](N2Cc3cc(NC4=NO[C@@H]5C=C(F)C=C[C@H]45)ccc3C2=O)C(=O)N1,-10.42271604,-7.892440585,2.530275451,0,33.14312697316303
O=C1CC[C@H](N2Cc3cc(NC4=NO[C@H]5C=C(F)C=C[C@H]45)ccc3C2=O)C(=O)N1,-10.3932317,-7.8524579,2.540773803,0,32.75627966040038
O=C1CC[C@@H](N2Cc3cc(NC4=NO[C@H]5C=C(F)C=C[C@H]45)ccc3C2=O)C(=O)N1,-10.42996804,-7.896116531,2.533851505,0,33.135858103831964
O=C1CC[C@H](N2Cc3cc(NC4=NO[C@@H]5C=C(F)C=C[C@@H]45)ccc3C2=O)C(=O)N1,-10.43010542,-7.896361228,2.53374419,0,33.13864330955371
O=C1CC[C@@H](N2Cc3cc(NC4=NO[C@@H]5C=C(F)C=C[C@@H]45)ccc3C2=O)C(=O)N1,-10.42276175,-7.89234896,2.530412787,0,33.141161991720985
O=C1CC[C@H](N2Cc3cc(NC4=NO[C@H]5C=C(F)C=C[C@@H]45)ccc3C2=O)C(=O)N1,-10.39269599,-7.85300424,2.539691749,0,32.77027389387936
COCc1nsc(C(=O)N[C@H]2CCC(=O)NC2=O)n1,-11.2771693,-8.742693921,2.53447538,0,39.53430821919727
O=C1CC[C@@H](N2Cc3cc(NC4=NO[C@H]5C=C(F)C=C[C@@H]45)ccc3C2=O)C(=O)N1,-10.39694709,-7.858053866,2.538893228,0,32.814008898482996
O=C1CC[C@H](N2Cc3c(C(=O)NCc4cccc(F)n4)cccc3C2=O)C(=O)N1,-10.59955332,-7.831617659,2.767935658,0,30.682438614070907
O=C1CC[C@@H](N2Cc3c(C(=O)NCc4cccc(F)n4)cccc3C2=O)C(=O)N1,-10.60034321,-7.845182757,2.755160451,0,30.872741737761622
O=C1CC[C@H](N2C(=O)C=C(N3CCc4[nH]c5ccc(F)cc5c4C3)C2=O)C(=O)N1,-10.22294019,-8.515191445,1.707748745,1,51.400649275632716
O=C1CC[C@@H](N2C(=O)C=C(N3CCc4[nH]c5ccc(F)cc5c4C3)C2=O)C(=O)N1,-10.21938058,-8.513003235,1.706377343,1,51.41040532915613
CCOCCO[C@H](C)C(=O)NCc1nocc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.60833826,-7.948303419,2.66003484,0,32.36319927324712
CCOCCO[C@@H](C)C(=O)NCc1nocc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.93395442,-7.726015805,3.207938617,0,27.13537651193518
CCOCCO[C@H](C)C(=O)NCc1nocc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.94479608,-7.738397679,3.2063984,0,27.216029130716922
CCOCCO[C@@H](C)C(=O)NCc1nocc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.73649467,-7.624006535,3.112488135,0,27.077051371539326
O=C1CC[C@H](NC(=O)c2cc(NC(=O)NCc3ccccc3)ccc2O)C(=O)N1,-10.15017302,-8.054425359,2.095747663,0,39.533314052023044
O=C1CC[C@H](N2Cc3cc(C4CC4)ccc3C2=O)C(=O)N1,-10.60784421,-7.84342527,2.764418937,0,30.78850865066798
O=C1CC[C@@H](NC(=O)c2cc(NC(=O)NCc3ccccc3)ccc2O)C(=O)N1,-10.15458943,-8.088397052,2.06619238,0,40.268098823212526
O=C1CC[C@H](N2Cc3ccc(CNC(=O)NCc4ccco4)cc3C2=O)C(=O)N1,-10.23529271,-7.933704187,2.301588526,0,35.857022716491805
O=C1CC[C@@H](N2Cc3ccc(CNC(=O)NCc4ccco4)cc3C2=O)C(=O)N1,-10.44462522,-7.891006381,2.553618839,0,32.913622529825595
O=C1CC[C@H](N2C(=O)c3ccc(NC(=O)CN4CC=CCC4)cc3C2=O)C(=O)N1,-10.42062377,-8.602664207,1.817959566,0,49.76533750034362
O=C1CC[C@@H](N2C(=O)c3ccc(NC(=O)CN4CC=CCC4)cc3C2=O)C(=O)N1,-10.40297088,-8.603983,1.798987882,0,50.20382563594819
O=C1CC[C@H](NC(=O)c2ccnc(CNC(=O)c3occ4c3CCC4)c2)C(=O)N1,-10.46036073,-8.098910945,2.361449783,0,36.465582243810225
O=C1CC[C@@H](NC(=O)c2ccnc(CNC(=O)c3occ4c3CCC4)c2)C(=O)N1,-10.451886,-8.09474169,2.357144315,0,36.482428810417865
N#Cc1nc2ccccc2cc1-c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.60948864,-8.529822005,2.079666633,0,44.03508790221216
O=C1CC[C@@H](N2Cc3cc(C4CC4)ccc3C2=O)C(=O)N1,-10.62518722,-7.871613942,2.753573275,0,31.06251578020605
N#Cc1nc2ccccc2cc1-c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-10.60964049,-8.529746938,2.079893556,0,44.03063681580592
O=C1CC[C@H](NC(=O)c2cc(CNC(=O)[C@@H]3CCc4cn[nH]c43)ccn2)C(=O)N1,-10.51628759,-7.968772893,2.547514692,0,33.532432819053604
O=C1CC[C@@H](NC(=O)c2cc(CNC(=O)[C@@H]3CCc4cn[nH]c43)ccn2)C(=O)N1,-10.54061831,-7.950725384,2.589892922,0,33.00617070932649
O=C1CC[C@H](NC(=O)c2cc(CNC(=O)[C@H]3CCc4cn[nH]c43)ccn2)C(=O)N1,-10.54081999,-7.951024246,2.58979574,0,33.00919624345416
O=C1CC[C@@H](NC(=O)c2cc(CNC(=O)[C@H]3CCc4cn[nH]c43)ccn2)C(=O)N1,-10.50131225,-8.040545427,2.460766825,0,34.928186065955664
O=C1CC[C@H](NC(=O)c2n[nH]c3c2CN(C(=O)CCc2cccnc2)C3)C(=O)N1,-9.937848771,-7.947510843,1.990337928,0,40.17987147081366
O=C1CC[C@@H](NC(=O)c2n[nH]c3c2CN(C(=O)CCc2cccnc2)C3)C(=O)N1,-9.92481198,-7.954056559,1.970755421,0,40.5496715661253
O=C1CC[C@H](NC(=O)c2ccc(CNC(=O)[C@@H]3CCc4nccn43)nc2)C(=O)N1,-10.20092207,-8.13490364,2.06601843,0,40.68241836394183
O=C1CC[C@@H](NC(=O)c2ccc(CNC(=O)[C@@H]3CCc4nccn43)nc2)C(=O)N1,-10.16762436,-8.162564926,2.005059436,0,41.89350116359707
O=C1CC[C@H](NC(=O)c2ccc(CNC(=O)[C@H]3CCc4nccn43)nc2)C(=O)N1,-10.18771091,-8.155533259,2.032177655,0,41.39335527773439
Cc1cc(C)cc(-c2cn([C@@H]3CCC(=O)NC3=O)nn2)c1,-10.38493482,-8.170965479,2.21396934,0,38.88055603182251
O=C1CC[C@@H](NC(=O)c2ccc(CNC(=O)[C@H]3CCc4nccn43)nc2)C(=O)N1,-10.20610991,-8.139237254,2.066872659,0,40.707849259870976
O=C1CC[C@H](NC(=O)c2cccc(CNC(=O)[C@@H]3Cc4nccn4C3)n2)C(=O)N1,-10.55732933,-7.85047062,2.706858713,0,31.295233232147282
O=C1CC[C@@H](NC(=O)c2cccc(CNC(=O)[C@@H]3Cc4nccn4C3)n2)C(=O)N1,-10.48391004,-7.949170104,2.534739939,0,33.51216019908296
O=C1CC[C@H](NC(=O)c2cccc(CNC(=O)[C@H]3Cc4nccn4C3)n2)C(=O)N1,-10.13837344,-8.019735059,2.118638381,0,38.906699134968626
O=C1CC[C@@H](NC(=O)c2cccc(CNC(=O)[C@H]3Cc4nccn4C3)n2)C(=O)N1,-10.54122856,-7.873618171,2.667610394,0,31.77999501810134
O=C1CC[C@H](NC(=O)c2ccc(OCc3ccc4nsnc4c3)cc2)C(=O)N1,-10.73943369,-8.712228232,2.027205455,0,46.661174696743394
Cc1cc(C)cc(-c2cn([C@H]3CCC(=O)NC3=O)nn2)c1,-10.38536754,-8.170087518,2.215280025,0,38.85568737630108
O=C1CC[C@@H](NC(=O)c2ccc(OCc3ccc4nsnc4c3)cc2)C(=O)N1,-10.73751143,-8.711958087,2.02555334,0,46.6887068612955
O=C1CC[C@H](Nc2ccc(NC(=O)c3csc4c(O)ccnc34)cc2)C(=O)N1,-9.631225462,-7.989070437,1.642155024,0,47.266369957577794
O=C1CC[C@@H](Nc2ccc(NC(=O)c3csc4c(O)ccnc34)cc2)C(=O)N1,-9.633118308,-7.989767857,1.643350452,0,47.24587448869799
O=C1CC[C@H](c2ccc(NC(=O)Cn3nnnc3-c3ccsc3)cc2)C(=O)N1,-10.89623143,-7.756200304,3.14003113,0,27.699821688673055
O=C1CC[C@@H](c2ccc(NC(=O)Cn3nnnc3-c3ccsc3)cc2)C(=O)N1,-10.8974337,-7.757849573,3.139584123,0,27.712236745493446
O=C1CC[C@H](c2cccc(NC(=O)c3cc(C[C@@H]4CCCCN4)on3)c2)C(=O)N1,-9.814256877,-8.38871669,1.425540187,0,58.10924337710389
O=C1CC[C@@H](c2cccc(NC(=O)c3cc(C[C@@H]4CCCCN4)on3)c2)C(=O)N1,-9.714578375,-8.372221105,1.34235727,0,60.924971827680466
O=C1CC[C@H](c2cccc(NC(=O)c3cc(C[C@H]4CCCCN4)on3)c2)C(=O)N1,-9.924973001,-7.974737086,1.950235915,0,41.07190554926397
O=C1CC[C@@H](c2cccc(NC(=O)c3cc(C[C@H]4CCCCN4)on3)c2)C(=O)N1,-9.946332654,-7.906811792,2.039520862,0,39.0698095504135
O=C1CC[C@H](N2C(=O)C=C(N3CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-9.913841056,-7.961719683,1.952121373,1,40.92159383033381
O=C1CC[C@@H](N2C(=O)C=C(N3CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-9.877260835,-7.935133834,1.942127001,1,40.84199999290103
O=C1CC[C@H](N2Cc3cc(NC(=O)N4CCC45CCCC5)ccc3C2=O)C(=O)N1,-9.765938001,-7.626920528,2.139017473,0,35.35636473618092
O=C1CC[C@@H](N2Cc3cc(NC(=O)N4CCC45CCCC5)ccc3C2=O)C(=O)N1,-9.740414303,-7.601726517,2.138687786,0,35.15588509335489
O=C1CC[C@H](N2Cc3cc(NC(=O)N4CC5(CCCC5)C4)ccc3C2=O)C(=O)N1,-10.41405792,-7.786110312,2.627947607,0,31.511865266146266
O=C1CC[C@@H](N2Cc3cc(NC(=O)N4CC5(CCCC5)C4)ccc3C2=O)C(=O)N1,-10.35182921,-7.758113258,2.593715956,0,31.611982745795885
O=C1CC[C@H](c2ccc(NC(=O)CC3(c4ccon4)CCNCC3)cc2)C(=O)N1,-10.35268724,-7.760903881,2.591783361,0,31.648303272170168
O=C1CC[C@@H](c2ccc(NC(=O)CC3(c4ccon4)CCNCC3)cc2)C(=O)N1,-10.41889446,-7.786550995,2.63234346,0,31.47748852414002
O=C1CC[C@H](N2Cc3ccc(C(=O)N4CCNCC45CCC5)cc3C2=O)C(=O)N1,-9.87943411,-7.946022062,1.933412048,0,41.086286814621744
