molecule_id,filename,avg_homo_ev,avg_lumo_ev,avg_gap_ev,gm_uma_energy_ev,num_conformers
6644,ligand_6644.sdf,-10.67608207,-8.165181931,2.510900136,-43995.50742,21
6645,ligand_6645.sdf,-10.49757373,-7.77364624,2.723927486,-34833.45896,12
6646,ligand_6646.sdf,-10.47925771,-7.753835037,2.725422675,-34833.43859,12
6647,ligand_6647.sdf,-10.4726398,-7.783108709,2.689531092,-34833.45964,7
6648,ligand_6648.sdf,-10.47277366,-7.781529304,2.691244351,-34833.45678,8
6649,ligand_6649.sdf,-11.05254777,-8.001987751,3.050560019,-42843.28009,18
665,ligand_665.sdf,-10.57696004,-7.685845371,2.891114667,-24939.28686,6
6650,ligand_6650.sdf,-11.06835426,-7.997650985,3.070703276,-42843.29097,17
6651,ligand_6651.sdf,-10.62603468,-8.018689125,2.607345557,-42844.45035,10
6652,ligand_6652.sdf,-10.62564862,-8.018793441,2.606855181,-42844.44838,10
6653,ligand_6653.sdf,-9.825201471,-7.803773656,2.021427815,-43671.91527,11
6654,ligand_6654.sdf,-9.876745174,-7.875822528,2.000922646,-43671.97977,14
6655,ligand_6655.sdf,-9.831636696,-8.183890989,1.647745707,-43671.59362,15
6656,ligand_6656.sdf,-9.799102162,-8.144192123,1.654910039,-43671.5756,16
6657,ligand_6657.sdf,-10.31732746,-7.927929145,2.389398317,-34212.49681,15
6658,ligand_6658.sdf,-10.32072474,-7.930789259,2.389935484,-34212.49658,14
6659,ligand_6659.sdf,-10.41654656,-7.886290022,2.530256537,-34212.78783,15
666,ligand_666.sdf,-9.852346675,-8.08330542,1.769041255,-24833.95994,4
6660,ligand_6660.sdf,-10.39555691,-7.917959184,2.477597725,-34212.78048,14
6661,ligand_6661.sdf,-10.36177073,-7.976072944,2.385697783,-34212.49399,25
6662,ligand_6662.sdf,-10.28028833,-7.911107869,2.369180465,-34212.49087,28
6663,ligand_6663.sdf,-10.40657041,-7.77880179,2.627768616,-34212.85634,7
6664,ligand_6664.sdf,-10.40599561,-7.778361543,2.627634067,-34212.85849,7
6665,ligand_6665.sdf,-10.22719143,-7.80218029,2.425011139,-34211.86666,23
6666,ligand_6666.sdf,-10.24633572,-7.789241534,2.457094183,-34211.87874,19
6667,ligand_6667.sdf,-10.07896879,-7.891772989,2.187195801,-42002.6802,5
6668,ligand_6668.sdf,-10.0788254,-7.89283599,2.185989413,-42002.68029,5
6669,ligand_6669.sdf,-10.73185346,-8.02827147,2.703581985,-41898.18574,11
667,ligand_667.sdf,-9.896881468,-7.987480569,1.9094009,-24833.98064,3
6670,ligand_6670.sdf,-10.73241692,-8.027634927,2.704781989,-41898.18666,9
6671,ligand_6671.sdf,-10.37589195,-7.951118034,2.42477392,-41792.0569,20
6672,ligand_6672.sdf,-10.46218807,-7.844948887,2.617239184,-41791.99578,18
6673,ligand_6673.sdf,-10.33124926,-7.978974567,2.352274689,-41791.99704,20
6674,ligand_6674.sdf,-10.36770716,-7.963518913,2.404188243,-41792.06067,20
6675,ligand_6675.sdf,-9.449426164,-7.446285479,2.003140685,-33266.92734,18
6676,ligand_6676.sdf,-9.528471512,-7.418613332,2.109858181,-33264.79231,11
6677,ligand_6677.sdf,-9.729821112,-7.447957404,2.281863708,-33264.83803,11
6678,ligand_6678.sdf,-9.458439696,-7.441651746,2.01678795,-33266.93205,20
6679,ligand_6679.sdf,-10.06539052,-7.779796406,2.285594116,-40952.24573,16
668,ligand_668.sdf,-9.88160571,-7.95931976,1.92228595,-24833.98913,3
6680,ligand_6680.sdf,-10.02465771,-7.765419061,2.259238652,-40952.2259,13
6681,ligand_6681.sdf,-10.45916252,-7.903109622,2.5560529,-43537.3624,8
6682,ligand_6682.sdf,-10.45833358,-7.887923041,2.570410535,-43537.36369,8
6683,ligand_6683.sdf,-10.19106206,-7.361138668,2.829923387,-43433.04641,15
6684,ligand_6684.sdf,-10.56844343,-7.583866822,2.984576611,-42696.07867,7
6685,ligand_6685.sdf,-10.63313775,-7.537789959,3.095347787,-42696.12892,13
6686,ligand_6686.sdf,-10.7045085,-8.285058201,2.419450295,-97919.54563,11
6687,ligand_6687.sdf,-10.6894136,-8.349936646,2.339476955,-97919.5394,10
6688,ligand_6688.sdf,-11.505527,-9.226887055,2.278639945,-45998.26721,8
6689,ligand_6689.sdf,-11.63915675,-8.768168406,2.870988344,-45999.78399,7
669,ligand_669.sdf,-9.849355548,-8.080453856,1.768901692,-24833.95505,3
6690,ligand_6690.sdf,-11.3335612,-8.564085273,2.769475931,-45999.64891,10
6691,ligand_6691.sdf,-11.49927687,-9.230413869,2.268862998,-45998.26392,8
6692,ligand_6692.sdf,-11.63550792,-8.790562297,2.844945628,-45999.74027,6
6693,ligand_6693.sdf,-11.31883129,-8.544216748,2.774614546,-45999.65028,11
6694,ligand_6694.sdf,-11.64330396,-8.767979767,2.87532419,-45999.78362,7
6695,ligand_6695.sdf,-11.63928319,-8.789944453,2.849338739,-45999.7395,7
6696,ligand_6696.sdf,-11.1877108,-8.827591689,2.360119109,-45894.98222,6
6697,ligand_6697.sdf,-11.22641307,-9.020203389,2.206209683,-45894.79676,9
6698,ligand_6698.sdf,-11.12152192,-8.777931888,2.343590037,-45894.97427,11
6699,ligand_6699.sdf,-11.09885968,-8.442393729,2.656465947,-45895.14186,7
67,ligand_67.sdf,-10.5084,-7.3933,3.1151,-19714.82278,1
670,ligand_670.sdf,-9.67151277,-7.582161023,2.089351747,-23993.40788,4
6700,ligand_6700.sdf,-11.22635384,-9.019693315,2.20666053,-45894.79272,7
6701,ligand_6701.sdf,-11.06397094,-8.398344594,2.665626345,-45895.07508,5
6702,ligand_6702.sdf,-11.33239724,-8.813489665,2.518907578,-45895.02314,12
6703,ligand_6703.sdf,-11.49000103,-8.625608901,2.864392124,-45895.59871,9
6704,ligand_6704.sdf,-11.27521959,-8.565722175,2.709497415,-45895.40306,6
6705,ligand_6705.sdf,-11.22007072,-8.773497698,2.446573025,-45894.95543,7
6706,ligand_6706.sdf,-11.02404464,-8.876914843,2.147129799,-45894.60812,4
6707,ligand_6707.sdf,-11.31268258,-8.62173947,2.690943108,-45894.36606,12
6708,ligand_6708.sdf,-11.03070107,-8.675981737,2.354719329,-45895.28454,12
6709,ligand_6709.sdf,-11.31616078,-8.615094486,2.701066289,-45894.3702,10
671,ligand_671.sdf,-9.705139633,-7.598795647,2.106343986,-23993.43311,5
6710,ligand_6710.sdf,-11.33137576,-8.811710465,2.519665295,-45895.02128,8
6711,ligand_6711.sdf,-11.21452516,-8.537026684,2.677498471,-45894.82964,5
6712,ligand_6712.sdf,-11.04210497,-8.665070595,2.377034379,-45895.28059,13
6713,ligand_6713.sdf,-11.21750138,-8.781523124,2.435978255,-45894.95271,7
6714,ligand_6714.sdf,-11.33851823,-8.804686918,2.533831315,-45894.98303,6
6715,ligand_6715.sdf,-11.24087075,-8.61255387,2.628316881,-45894.84901,7
6716,ligand_6716.sdf,-11.28451123,-8.737478608,2.547032625,-45894.68959,7
6717,ligand_6717.sdf,-11.20463385,-8.417421547,2.787212298,-45894.75123,8
6718,ligand_6718.sdf,-11.33869675,-8.806168236,2.532528517,-45894.98402,7
6719,ligand_6719.sdf,-11.28470481,-8.737505806,2.547199005,-45894.68791,6
672,ligand_672.sdf,-9.869513694,-7.401813493,2.467700201,-23888.13637,9
6720,ligand_6720.sdf,-11.20541041,-8.416733541,2.788676865,-45894.74916,6
6721,ligand_6721.sdf,-11.51286217,-8.650903471,2.8619587,-45895.58974,10
6722,ligand_6722.sdf,-11.21698145,-8.681885933,2.535095513,-45895.40651,9
6723,ligand_6723.sdf,-11.27083742,-8.7345513,2.536286116,-45895.0076,5
6724,ligand_6724.sdf,-11.0248862,-8.877919519,2.146966683,-45894.60696,4
6725,ligand_6725.sdf,-11.27109765,-8.55658354,2.714514107,-45895.40633,6
6726,ligand_6726.sdf,-11.21672192,-8.681624605,2.535097317,-45895.40744,7
6727,ligand_6727.sdf,-11.28916138,-8.753078317,2.536083066,-45895.07184,5
6728,ligand_6728.sdf,-10.84444128,-8.010779069,2.83366221,-35996.67044,6
6729,ligand_6729.sdf,-10.84142749,-8.01209401,2.829333476,-35996.66928,10
673,ligand_673.sdf,-9.910040249,-7.406814356,2.503225893,-23888.12559,9
6730,ligand_6730.sdf,-10.74952705,-7.943002479,2.806524569,-35996.54223,10
6731,ligand_6731.sdf,-10.65521967,-7.946079264,2.709140407,-35996.5307,8
6732,ligand_6732.sdf,-10.6402561,-7.927321514,2.712934591,-35996.52966,8
6733,ligand_6733.sdf,-10.73283957,-7.898800066,2.834039505,-35996.54064,9
6734,ligand_6734.sdf,-11.24328524,-8.479037184,2.764248056,-45054.73217,4
6735,ligand_6735.sdf,-11.24182805,-8.478222472,2.763605575,-45054.73091,3
6736,ligand_6736.sdf,-10.85076939,-7.950385581,2.900383811,-35699.6143,16
6737,ligand_6737.sdf,-10.86127699,-7.96194916,2.899327833,-35699.59923,18
6738,ligand_6738.sdf,-10.71808735,-7.833658856,2.884428499,-35699.69536,18
6739,ligand_6739.sdf,-10.72526391,-7.814592251,2.910671655,-35699.6767,18
674,ligand_674.sdf,-9.906042167,-7.423977028,2.48206514,-23888.12678,9
6740,ligand_6740.sdf,-10.80863235,-7.989542548,2.819089805,-35699.63157,14
6741,ligand_6741.sdf,-10.80733728,-7.988827012,2.81851027,-35699.62976,15
6742,ligand_6742.sdf,-11.26903457,-8.696256534,2.572778034,-35699.12261,10
6743,ligand_6743.sdf,-11.2681128,-8.694542957,2.573569846,-35699.12244,11
6744,ligand_6744.sdf,-10.50411982,-9.043703016,1.460416804,-35698.885,18
6745,ligand_6745.sdf,-10.50414867,-9.043621133,1.460527534,-35698.88461,18
6746,ligand_6746.sdf,-10.63507721,-7.848447723,2.786629492,-35596.16088,10
6747,ligand_6747.sdf,-10.63172717,-7.842514449,2.789212723,-35596.16227,9
6748,ligand_6748.sdf,-10.58759723,-7.860926277,2.726670955,-35593.65185,19
6749,ligand_6749.sdf,-10.55870684,-7.862358746,2.696348096,-35593.69042,19
675,ligand_675.sdf,-9.86573554,-7.459692385,2.406043155,-23888.13484,10
6750,ligand_6750.sdf,-10.58348849,-7.81020106,2.773287433,-35593.61818,17
6751,ligand_6751.sdf,-10.55503831,-7.868989096,2.686049216,-35593.68728,18
6752,ligand_6752.sdf,-11.65897643,-9.046589822,2.612386611,-52740.9487,7
6753,ligand_6753.sdf,-11.60403103,-9.389269847,2.214761182,-52740.35734,5
6754,ligand_6754.sdf,-11.59758107,-9.427548407,2.170032659,-52740.28257,5
6755,ligand_6755.sdf,-11.53755334,-9.14770733,2.389846013,-52740.60338,5
6756,ligand_6756.sdf,-11.61036439,-8.972714155,2.637650233,-52741.02047,7
6757,ligand_6757.sdf,-11.59709935,-9.42681965,2.170279702,-52740.27843,5
6758,ligand_6758.sdf,-11.5116972,-9.046803685,2.464893517,-52740.88168,5
6759,ligand_6759.sdf,-11.51172054,-9.030454399,2.481266141,-52740.85567,7
676,ligand_676.sdf,-10.65422432,-8.022818959,2.631405361,-26321.40519,2
6760,ligand_6760.sdf,-11.53734432,-9.147441506,2.389902818,-52740.60033,5
6761,ligand_6761.sdf,-11.60876968,-8.972744998,2.636024678,-52741.01806,7
6762,ligand_6762.sdf,-11.60489161,-9.388108848,2.216782765,-52740.36024,5
6763,ligand_6763.sdf,-11.61148543,-8.767522041,2.843963386,-52740.84491,3
6764,ligand_6764.sdf,-11.70731521,-9.018075451,2.689239761,-52741.08184,5
6765,ligand_6765.sdf,-11.61179439,-8.767376735,2.84441765,-52740.84492,4
6766,ligand_6766.sdf,-11.71083445,-9.018187817,2.692646633,-52741.08096,5
6767,ligand_6767.sdf,-11.51074896,-9.03019956,2.480549397,-52740.85335,7
6768,ligand_6768.sdf,-11.32934,-8.911586015,2.417753981,-52740.79865,8
6769,ligand_6769.sdf,-11.32917774,-8.91212421,2.417053527,-52740.79813,7
677,ligand_677.sdf,-10.55884689,-8.061221149,2.497625745,-26321.21658,4
6770,ligand_6770.sdf,-11.20917699,-8.163837834,3.045339158,-44432.63656,12
6771,ligand_6771.sdf,-11.06136669,-8.038294548,3.023072138,-44432.60354,11
6772,ligand_6772.sdf,-11.02217136,-8.527034569,2.495136795,-52740.70762,10
6773,ligand_6773.sdf,-11.58993893,-9.046428864,2.543510063,-52740.71187,5
6774,ligand_6774.sdf,-11.32159723,-9.029212325,2.292384904,-52740.86621,13
6775,ligand_6775.sdf,-11.51034656,-8.986538759,2.5238078,-52740.87555,6
6776,ligand_6776.sdf,-11.31472352,-8.812121943,2.502601579,-52740.55049,9
6777,ligand_6777.sdf,-11.31297839,-9.023837317,2.289141071,-52740.86554,11
6778,ligand_6778.sdf,-11.57989849,-9.091069523,2.488828966,-52740.64168,4
6779,ligand_6779.sdf,-11.51197046,-8.986860676,2.52510978,-52740.87572,7
678,ligand_678.sdf,-10.65421862,-8.02291388,2.631304736,-26321.40274,2
6780,ligand_6780.sdf,-11.58949034,-9.046233117,2.543257221,-52740.71055,5
6781,ligand_6781.sdf,-11.24280825,-9.062276911,2.180531337,-52740.74901,12
6782,ligand_6782.sdf,-11.55255693,-8.742688957,2.809867974,-52740.86717,9
6783,ligand_6783.sdf,-11.54820696,-9.09021106,2.457995905,-52740.64023,6
6784,ligand_6784.sdf,-11.30699262,-8.836671463,2.470321155,-52740.54735,9
6785,ligand_6785.sdf,-11.35710796,-9.084049842,2.273058123,-52740.57111,6
6786,ligand_6786.sdf,-11.2478591,-9.062911768,2.184947336,-52740.74704,12
6787,ligand_6787.sdf,-11.03849037,-8.567787942,2.470702428,-52740.58487,9
6788,ligand_6788.sdf,-11.53346496,-8.723028634,2.810436331,-52740.86661,10
6789,ligand_6789.sdf,-11.58646284,-8.603617434,2.982845401,-52741.00111,10
679,ligand_679.sdf,-10.55918172,-8.061168997,2.498012719,-26321.21623,4
6790,ligand_6790.sdf,-11.59078683,-9.3792259,2.211560931,-52740.38761,4
6791,ligand_6791.sdf,-11.01564922,-8.518639188,2.497010027,-52740.70711,10
6792,ligand_6792.sdf,-11.65140606,-9.104447029,2.546959033,-52740.61726,5
6793,ligand_6793.sdf,-11.5867848,-8.60256181,2.984222988,-52741.00044,9
6794,ligand_6794.sdf,-11.49945168,-8.66605349,2.833398189,-52740.72492,11
6795,ligand_6795.sdf,-11.03802342,-8.566911183,2.471112237,-52740.58441,10
6796,ligand_6796.sdf,-11.59166958,-9.376924671,2.214744905,-52740.38738,4
6797,ligand_6797.sdf,-11.68869632,-9.124423646,2.564272674,-52740.60625,5
6798,ligand_6798.sdf,-11.51687483,-8.688537022,2.828337813,-52740.72167,12
6799,ligand_6799.sdf,-11.36041257,-9.088222457,2.272190109,-52740.56932,5
680,ligand_680.sdf,-11.0951189,-8.254617321,2.840501582,-26320.48284,6
6800,ligand_6800.sdf,-9.850473765,-7.617040965,2.2334328,-44108.87044,19
6801,ligand_6801.sdf,-10.68288243,-7.94053432,2.742348105,-34754.00044,24
6802,ligand_6802.sdf,-10.6810985,-7.928253442,2.752845054,-34753.98982,27
6803,ligand_6803.sdf,-10.68386102,-7.927349877,2.756511142,-34753.9887,25
6804,ligand_6804.sdf,-10.67362266,-7.921190066,2.752432593,-34753.9907,23
6805,ligand_6805.sdf,-10.60877845,-7.88273802,2.726040425,-34753.27257,13
6806,ligand_6806.sdf,-10.61159424,-7.843948682,2.767645555,-34753.27516,15
6807,ligand_6807.sdf,-10.71207802,-7.933654641,2.778423382,-34753.22517,26
6808,ligand_6808.sdf,-10.71615972,-7.935022194,2.781137528,-34753.22629,29
6809,ligand_6809.sdf,-10.57911089,-8.276306106,2.302804783,-34754.286,15
681,ligand_681.sdf,-11.09500346,-8.254608723,2.84039474,-26320.47895,6
6810,ligand_6810.sdf,-10.56320507,-8.257686894,2.305518178,-34754.28871,17
6811,ligand_6811.sdf,-10.93374364,-8.911839427,2.021904216,-34754.91905,13
6812,ligand_6812.sdf,-10.93810184,-8.910146236,2.027955603,-34754.91204,14
6813,ligand_6813.sdf,-10.94503388,-8.910149536,2.034884341,-34754.91054,11
6814,ligand_6814.sdf,-10.94333392,-8.90998173,2.033352195,-34754.91882,12
6815,ligand_6815.sdf,-10.22148111,-7.897993402,2.323487713,-33705.13345,6
6816,ligand_6816.sdf,-10.22150414,-7.898191585,2.323312555,-33705.13373,6
6817,ligand_6817.sdf,-10.1458524,-7.939929406,2.205922993,-33705.26635,4
6818,ligand_6818.sdf,-10.14566508,-7.939748168,2.205916909,-33705.26575,4
6819,ligand_6819.sdf,-10.19352377,-7.860522833,2.333000937,-33705.25571,7
682,ligand_682.sdf,-10.91123619,-8.673639854,2.237596333,-26319.9494,4
6820,ligand_6820.sdf,-10.15038424,-7.937083499,2.213300739,-33705.2188,9
6821,ligand_6821.sdf,-10.18699379,-7.862836325,2.324157462,-33705.24377,6
6822,ligand_6822.sdf,-10.15037969,-7.937548796,2.212830894,-33705.22142,10
6823,ligand_6823.sdf,-9.807151663,-8.184708404,1.622443259,-42334.25141,10
6824,ligand_6824.sdf,-9.809611161,-8.183990973,1.625620188,-42334.25878,9
6825,ligand_6825.sdf,-9.810324005,-8.184341985,1.62598202,-42334.25701,11
6826,ligand_6826.sdf,-9.809142057,-8.184805425,1.624336632,-42334.25262,11
6827,ligand_6827.sdf,-9.753951643,-8.055361695,1.698589948,-42334.32327,13
6828,ligand_6828.sdf,-9.75738835,-8.04080576,1.71658259,-42334.32211,13
6829,ligand_6829.sdf,-10.46442526,-8.205330761,2.259094496,-42229.09299,14
683,ligand_683.sdf,-10.91124062,-8.673439438,2.237801183,-26319.94731,4
6830,ligand_6830.sdf,-10.45935034,-8.297253822,2.16209652,-42229.1081,13
6831,ligand_6831.sdf,-10.46378314,-7.923201559,2.540581582,-33809.05218,27
6832,ligand_6832.sdf,-10.49296881,-7.939357473,2.55361134,-33809.10344,30
6833,ligand_6833.sdf,-10.61674673,-7.926789155,2.689957571,-33809.05456,27
6834,ligand_6834.sdf,-10.46787245,-7.940127783,2.527744669,-33809.06511,26
6835,ligand_6835.sdf,-10.48985055,-7.926359001,2.563491545,-33809.06981,27
6836,ligand_6836.sdf,-10.50888154,-7.927619624,2.58126192,-33809.06889,27
6837,ligand_6837.sdf,-10.58300208,-7.910164385,2.6728377,-33809.07325,33
6838,ligand_6838.sdf,-10.43392517,-7.92949106,2.504434113,-33809.05406,30
6839,ligand_6839.sdf,-10.67799636,-7.917679508,2.760316852,-33809.0483,16
684,ligand_684.sdf,-10.75155343,-8.5191822,2.232371226,-26322.53118,3
6840,ligand_6840.sdf,-10.6752964,-7.911493495,2.763802909,-33809.04545,20
6841,ligand_6841.sdf,-9.695375202,-7.802854927,1.892520275,-33808.0227,29
6842,ligand_6842.sdf,-9.805997882,-7.89811255,1.907885332,-33808.04024,33
6843,ligand_6843.sdf,-9.695263521,-7.773951608,1.921311913,-33807.98197,28
6844,ligand_6844.sdf,-9.653460502,-7.78919547,1.864265031,-33807.98556,24
6845,ligand_6845.sdf,-10.64484859,-8.158361793,2.486486794,-51172.41125,27
6846,ligand_6846.sdf,-10.83575873,-8.077458082,2.758300652,-51172.54132,24
6847,ligand_6847.sdf,-10.77453063,-8.04592666,2.728603971,-51173.3839,22
6848,ligand_6848.sdf,-10.77252784,-8.050509736,2.722018104,-51173.3875,22
6849,ligand_6849.sdf,-10.18838988,-7.458766778,2.729623106,-32863.25717,32
685,ligand_685.sdf,-10.75306652,-8.521176996,2.231889521,-26322.53369,4
6850,ligand_6850.sdf,-10.18649892,-7.453841223,2.732657695,-32863.27973,34
6851,ligand_6851.sdf,-10.19563888,-7.466910173,2.728728702,-32863.28348,32
6852,ligand_6852.sdf,-10.19406328,-7.469275748,2.724787534,-32863.26899,36
6853,ligand_6853.sdf,-10.85478675,-7.960898608,2.893888146,-44078.28798,12
6854,ligand_6854.sdf,-10.85626012,-7.969482468,2.886777652,-44078.28616,11
6855,ligand_6855.sdf,-10.55514066,-8.19098367,2.364156992,-43974.26479,9
6856,ligand_6856.sdf,-10.55566106,-8.191707778,2.36395328,-43974.26731,11
6857,ligand_6857.sdf,-11.41822481,-8.569607581,2.848617232,-38840.3039,7
6858,ligand_6858.sdf,-11.41844073,-8.569343771,2.849096962,-38840.30646,7
6859,ligand_6859.sdf,-11.12979887,-8.787075006,2.342723867,-38839.2326,6
686,ligand_686.sdf,-10.75770687,-8.42680718,2.33089969,-26322.39277,4
6860,ligand_6860.sdf,-11.12803057,-8.792081631,2.335948941,-38839.23627,6
6861,ligand_6861.sdf,-11.62915501,-9.912840632,1.716314376,-46434.25015,10
6862,ligand_6862.sdf,-11.63247018,-9.908208097,1.724262082,-46434.25002,10
6863,ligand_6863.sdf,-11.34488816,-8.159006999,3.185881161,-45595.58226,4
6864,ligand_6864.sdf,-11.36284836,-8.264081743,3.098766615,-45595.44549,3
6865,ligand_6865.sdf,-11.36262766,-8.264047093,3.098580567,-45595.44044,5
6866,ligand_6866.sdf,-11.34420049,-8.159109231,3.185091258,-45595.57711,3
6867,ligand_6867.sdf,-11.04590658,-8.706239735,2.339666845,-45491.92605,9
6868,ligand_6868.sdf,-11.04187175,-8.700155582,2.341716165,-45491.92123,12
6869,ligand_6869.sdf,-10.62203212,-7.824245716,2.797786403,-36137.60337,10
687,ligand_687.sdf,-10.75781918,-8.427013724,2.330805453,-26322.39628,4
6870,ligand_6870.sdf,-10.6216519,-7.823932417,2.797719482,-36137.60127,9
6871,ligand_6871.sdf,-11.20423409,-9.385796683,1.818437404,-53177.6201,5
6872,ligand_6872.sdf,-11.18533641,-9.696116369,1.48922004,-53176.2242,5
6873,ligand_6873.sdf,-11.17732162,-9.365308457,1.81201316,-53177.50797,5
6874,ligand_6874.sdf,-11.20435668,-9.386120166,1.81823651,-53177.61889,5
6875,ligand_6875.sdf,-11.17659181,-9.364232559,1.812359252,-53177.50174,5
6876,ligand_6876.sdf,-11.53070657,-9.36789138,2.162815189,-53177.56235,4
6877,ligand_6877.sdf,-11.18521734,-9.695762008,1.48945533,-53176.22292,5
6878,ligand_6878.sdf,-11.53061952,-9.367686527,2.162932989,-53177.55964,4
6879,ligand_6879.sdf,-11.5367546,-9.638898658,1.897855942,-53176.72412,7
688,ligand_688.sdf,-10.73183066,-7.9916472,2.740183462,-26216.68498,6
6880,ligand_6880.sdf,-11.55505414,-9.565153223,1.989900913,-53176.5871,9
6881,ligand_6881.sdf,-11.32406349,-9.600072391,1.7239911,-53176.23698,5
6882,ligand_6882.sdf,-11.51563555,-9.760672494,1.754963058,-53177.16342,5
6883,ligand_6883.sdf,-11.54803876,-9.364833973,2.18320479,-53177.16199,4
6884,ligand_6884.sdf,-11.49975456,-9.383041863,2.116712693,-53176.67242,10
6885,ligand_6885.sdf,-11.44039605,-9.298207063,2.142188984,-53177.47732,3
6886,ligand_6886.sdf,-11.32590092,-9.601515062,1.724385856,-53176.22899,5
6887,ligand_6887.sdf,-11.49016286,-9.757755704,1.732407159,-53177.16278,6
6888,ligand_6888.sdf,-11.54874722,-9.365489303,2.183257922,-53177.16579,4
6889,ligand_6889.sdf,-11.56856722,-9.635747963,1.932819257,-53176.72156,8
689,ligand_689.sdf,-10.73477181,-7.993446189,2.741325618,-26216.68394,7
6890,ligand_6890.sdf,-11.44579156,-9.305642218,2.14014934,-53177.41169,3
6891,ligand_6891.sdf,-9.910562455,-7.528643757,2.381918698,-44545.13494,21
6892,ligand_6892.sdf,-10.14700209,-7.906520148,2.240481943,-35189.20725,11
6893,ligand_6893.sdf,-10.14771311,-7.908242545,2.239470563,-35189.20756,10
6894,ligand_6894.sdf,-10.46025732,-7.7667077,2.693549622,-35188.93612,20
6895,ligand_6895.sdf,-10.43915975,-7.65193971,2.787220043,-35188.89707,18
6896,ligand_6896.sdf,-10.25143266,-8.385422732,1.866009924,-35189.76177,35
6897,ligand_6897.sdf,-10.21559365,-8.413311283,1.802282362,-35189.78984,34
6898,ligand_6898.sdf,-10.79323078,-8.496222763,2.297008017,-35191.74921,30
6899,ligand_6899.sdf,-10.79774533,-8.505424476,2.292320857,-35191.75748,28
69,ligand_69.sdf,-9.779041852,-8.12929496,1.649746892,-19714.43046,3
690,ligand_690.sdf,-10.3587044,-8.352377332,2.006327069,-26217.65942,7
6900,ligand_6900.sdf,-10.04600836,-8.758508495,1.287499863,-35191.85432,18
6901,ligand_6901.sdf,-9.798510061,-8.837640111,0.96086995,-35191.83028,21
6902,ligand_6902.sdf,-10.14671852,-7.66530375,2.481414767,-34141.63081,8
6903,ligand_6903.sdf,-10.22888363,-7.72783182,2.501051812,-34141.58143,9
6904,ligand_6904.sdf,-10.00662292,-8.295781212,1.710841707,-34142.19831,6
6905,ligand_6905.sdf,-10.24234939,-8.322995628,1.919353762,-34141.80915,8
6906,ligand_6906.sdf,-10.28642043,-8.301429536,1.984990893,-34141.91399,7
6907,ligand_6907.sdf,-10.00651633,-8.295750294,1.710766034,-34142.19651,5
